epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,880.158,0.79377,0.38687,0.0111,0.97989,0.96092,0.99351,0.77998,0.86361,0.29121,0.01618,0.000941734,0.000941734,0.000941734
41,900.615,0.80274,0.37172,0.01143,0.96044,0.9645,0.9911,0.80033,0.75505,0.27317,0.01355,0.000938772,0.000938772,0.000938772
42,922.249,0.80185,0.41134,0.0118,0.97627,0.97406,0.99356,0.81232,0.76418,0.26366,0.01428,0.000935741,0.000935741,0.000935741
43,943.329,0.84184,0.44374,0.01212,0.98482,0.94718,0.99119,0.79851,0.78759,0.27652,0.01364,0.000932642,0.000932642,0.000932642
44,964.009,0.82068,0.44398,0.01155,0.98728,0.98148,0.99389,0.78642,0.81462,0.27186,0.01483,0.000929476,0.000929476,0.000929476
45,986.392,0.80973,0.41794,0.01123,0.97174,0.98462,0.99181,0.80461,0.76189,0.26323,0.0133,0.000926242,0.000926242,0.000926242
46,1007.41,0.79835,0.41171,0.01126,0.96604,0.96911,0.99183,0.78599,0.81354,0.31397,0.01403,0.000922942,0.000922942,0.000922942
47,1029.81,0.82649,0.39345,0.01231,0.97646,0.96724,0.99291,0.80295,0.77621,0.2631,0.01382,0.000919576,0.000919576,0.000919576
48,1050.4,0.83325,0.40149,0.01153,0.97621,0.95867,0.99199,0.78547,0.80037,0.30616,0.01577,0.000916145,0.000916145,0.000916145
49,1071.74,0.76691,0.41143,0.01093,0.97782,0.95267,0.99074,0.7678,0.86965,0.30944,0.01573,0.000912649,0.000912649,0.000912649
50,1093.02,0.75732,0.37053,0.01156,0.96553,0.97535,0.98712,0.8077,0.72513,0.24792,0.01231,0.000909088,0.000909088,0.000909088
51,1113.74,0.76944,0.42744,0.01089,0.98059,0.94752,0.98812,0.79109,0.80207,0.28457,0.01484,0.000905463,0.000905463,0.000905463
52,1135.68,0.77728,0.38179,0.01084,0.94801,0.96892,0.98698,0.79728,0.77534,0.30022,0.01478,0.000901776,0.000901776,0.000901776
53,1157.05,0.81121,0.41613,0.01154,0.96477,0.98247,0.98954,0.81663,0.70189,0.28943,0.0116,0.000898025,0.000898025,0.000898025
54,1179.39,0.7888,0.42041,0.01124,0.98261,0.96463,0.99305,0.80681,0.75424,0.29202,0.01403,0.000894213,0.000894213,0.000894213
55,1200.72,0.78864,0.4195,0.01123,0.93688,0.99766,0.98155,0.79997,0.73786,0.29144,0.01272,0.000890339,0.000890339,0.000890339
56,1222.44,0.77867,0.4149,0.01078,0.9543,0.96044,0.98225,0.77697,0.83838,0.31302,0.01589,0.000886404,0.000886404,0.000886404
57,1243.94,0.8023,0.41263,0.01134,0.98013,0.97006,0.99018,0.80301,0.7595,0.29107,0.01411,0.000882409,0.000882409,0.000882409
58,1264.65,0.72614,0.38432,0.01005,0.96063,0.98781,0.9917,0.79903,0.76562,0.27584,0.01388,0.000878354,0.000878354,0.000878354
59,1286.9,0.79257,0.42327,0.01141,0.98268,0.97608,0.99047,0.78134,0.82446,0.29038,0.01562,0.000874241,0.000874241,0.000874241
60,1307.22,0.77262,0.38273,0.01097,0.99627,0.98279,0.99417,0.79522,0.81472,0.25488,0.01497,0.000870069,0.000870069,0.000870069
61,1329.03,0.77859,0.3918,0.01091,0.98578,0.98188,0.99395,0.8007,0.78684,0.25102,0.01344,0.000865839,0.000865839,0.000865839
62,1349.73,0.78706,0.37917,0.01097,0.94382,0.98077,0.98965,0.79646,0.79307,0.28644,0.01436,0.000861553,0.000861553,0.000861553
63,1371.02,0.77359,0.35823,0.01079,0.98041,0.96604,0.99212,0.78343,0.79446,0.2469,0.01386,0.00085721,0.00085721,0.00085721
64,1392.13,0.77889,0.33618,0.01087,0.97331,0.99705,0.99489,0.79858,0.77498,0.24089,0.01484,0.000852812,0.000852812,0.000852812
65,1412.73,0.76015,0.36942,0.01084,0.98077,0.96268,0.99278,0.772,0.90566,0.30348,0.01694,0.000848358,0.000848358,0.000848358
66,1434.65,0.77734,0.38884,0.01155,0.97467,0.96421,0.993,0.81042,0.73471,0.26488,0.01359,0.000843851,0.000843851,0.000843851
67,1455.02,0.7655,0.37003,0.01058,0.95581,0.99098,0.99216,0.78324,0.81357,0.25905,0.01585,0.00083929,0.00083929,0.00083929
68,1477.37,0.76117,0.35795,0.01105,0.97967,0.96648,0.99378,0.79084,0.82757,0.27024,0.01507,0.000834676,0.000834676,0.000834676
69,1498.14,0.74345,0.35637,0.01049,0.96935,0.97854,0.99372,0.81144,0.75469,0.26684,0.01388,0.00083001,0.00083001,0.00083001
70,1518.91,0.75488,0.36305,0.01086,0.98293,0.97479,0.99354,0.8101,0.75384,0.25432,0.01468,0.000825293,0.000825293,0.000825293
71,1540.83,0.7618,0.36456,0.01062,0.96015,0.97925,0.99269,0.78426,0.84447,0.2872,0.01499,0.000820525,0.000820525,0.000820525
72,1561.63,0.72869,0.35519,0.01,0.99356,0.97439,0.99407,0.81619,0.73444,0.22226,0.01349,0.000815707,0.000815707,0.000815707
73,1584.22,0.7527,0.36628,0.01045,0.97945,0.98177,0.99364,0.82684,0.7028,0.22092,0.01239,0.000810841,0.000810841,0.000810841
74,1606.77,0.73408,0.35487,0.01029,0.97699,0.98688,0.99364,0.82542,0.72314,0.2288,0.01269,0.000805925,0.000805925,0.000805925
75,1629.2,0.72814,0.33305,0.00998,0.99236,0.97214,0.99332,0.78498,0.83939,0.24809,0.01636,0.000800963,0.000800963,0.000800963
76,1650.14,0.74595,0.35207,0.0107,0.97439,0.98611,0.99344,0.7887,0.8141,0.25213,0.01593,0.000795954,0.000795954,0.000795954
77,1671.67,0.74705,0.35599,0.01064,0.97918,0.99014,0.99118,0.79882,0.78983,0.24243,0.01521,0.000790898,0.000790898,0.000790898
78,1692.87,0.75077,0.37098,0.01071,0.97477,0.99425,0.994,0.80434,0.77953,0.23426,0.01419,0.000785798,0.000785798,0.000785798
79,1713.84,0.73598,0.34714,0.01041,0.96853,0.97792,0.99268,0.80321,0.77508,0.25828,0.01361,0.000780653,0.000780653,0.000780653
80,1735.86,0.74429,0.33218,0.01052,0.97401,0.9813,0.99307,0.82557,0.719,0.24764,0.014,0.000775465,0.000775465,0.000775465
81,1756.19,0.7095,0.31466,0.01034,0.97773,0.96118,0.99107,0.82728,0.71238,0.25705,0.01255,0.000770234,0.000770234,0.000770234
82,1780.51,0.72714,0.34934,0.01034,0.97596,0.9647,0.99248,0.8251,0.70886,0.24919,0.01235,0.000764961,0.000764961,0.000764961
83,1801.17,0.73434,0.33011,0.01035,0.99651,0.98565,0.99399,0.81134,0.71528,0.22521,0.01363,0.000759648,0.000759648,0.000759648
84,1822.82,0.71265,0.33344,0.01026,0.98708,0.98157,0.99369,0.77122,0.90552,0.27324,0.01692,0.000754293,0.000754293,0.000754293
85,1843.62,0.72474,0.36534,0.01027,0.9774,0.98659,0.99385,0.81157,0.70836,0.21744,0.01318,0.0007489,0.0007489,0.0007489
86,1864.65,0.68776,0.33549,0.00953,0.991,0.99032,0.99495,0.83073,0.68536,0.21108,0.01276,0.000743468,0.000743468,0.000743468
87,1888.17,0.66655,0.31004,0.00961,0.9858,0.95292,0.99191,0.84222,0.62261,0.22613,0.0113,0.000737998,0.000737998,0.000737998
88,1911.36,0.68021,0.32894,0.00946,0.97223,0.99425,0.99084,0.8072,0.70811,0.23616,0.0128,0.000732492,0.000732492,0.000732492
89,1932.48,0.7031,0.33039,0.00996,0.97867,0.98096,0.99055,0.83685,0.63615,0.22372,0.01114,0.00072695,0.00072695,0.00072695
90,1952.93,0.72804,0.35692,0.01034,0.99795,0.98635,0.99472,0.83723,0.66335,0.21363,0.01248,0.000721372,0.000721372,0.000721372
91,1975.05,0.69439,0.33322,0.0098,0.99206,0.97216,0.99403,0.83425,0.6703,0.21684,0.01247,0.000715761,0.000715761,0.000715761
92,1995.53,0.70804,0.30558,0.01012,0.97277,0.98765,0.99069,0.83116,0.63703,0.22312,0.01182,0.000710116,0.000710116,0.000710116
93,2017.58,0.69819,0.30441,0.00955,0.98497,0.96626,0.99269,0.84077,0.58922,0.22271,0.01023,0.000704439,0.000704439,0.000704439
94,2038.2,0.72187,0.33511,0.0106,0.96601,0.98539,0.99344,0.82245,0.69695,0.21825,0.01264,0.00069873,0.00069873,0.00069873
95,2058.9,0.67558,0.31305,0.00942,0.96498,0.98851,0.99287,0.84892,0.60657,0.20538,0.01106,0.000692991,0.000692991,0.000692991
96,2082.62,0.69872,0.31744,0.00994,0.9831,0.97461,0.99351,0.83385,0.65888,0.2311,0.01151,0.000687222,0.000687222,0.000687222
97,2103.73,0.69278,0.31137,0.00986,0.98691,0.99302,0.99451,0.84742,0.62905,0.19654,0.01125,0.000681424,0.000681424,0.000681424
98,2125.34,0.66404,0.32278,0.00901,0.98995,0.96348,0.99219,0.81641,0.72811,0.23931,0.01239,0.000675598,0.000675598,0.000675598
99,2145.8,0.69267,0.31974,0.00973,0.99175,0.98692,0.9944,0.84622,0.61914,0.20364,0.01107,0.000669746,0.000669746,0.000669746
100,2167.67,0.6586,0.30684,0.00934,0.992,0.98242,0.99411,0.85641,0.57141,0.18588,0.01005,0.000663867,0.000663867,0.000663867
101,2190.22,0.67663,0.32242,0.00976,0.97252,0.98788,0.99258,0.83681,0.65877,0.23277,0.01161,0.000657963,0.000657963,0.000657963
102,2212.52,0.64486,0.28729,0.00909,0.9882,0.97736,0.99265,0.82981,0.69134,0.21942,0.01268,0.000652036,0.000652036,0.000652036
103,2233.69,0.6592,0.31766,0.00924,0.99207,0.98846,0.99421,0.84281,0.6328,0.20926,0.01172,0.000646085,0.000646085,0.000646085
104,2255.07,0.66071,0.31292,0.0093,0.97381,0.97852,0.9925,0.85228,0.61077,0.22025,0.0107,0.000640111,0.000640111,0.000640111
105,2276.25,0.66511,0.30697,0.00911,0.97185,0.97554,0.9927,0.83978,0.63369,0.21811,0.01215,0.000634117,0.000634117,0.000634117
106,2296.55,0.64786,0.31217,0.00882,0.99079,0.95737,0.99384,0.8479,0.60153,0.21187,0.0108,0.000628101,0.000628101,0.000628101
107,2318.64,0.69478,0.31019,0.00975,0.97947,0.98752,0.99463,0.83934,0.66543,0.20773,0.01204,0.000622067,0.000622067,0.000622067
108,2339.42,0.65422,0.31293,0.00927,0.99187,0.98284,0.99423,0.84341,0.663,0.20179,0.01193,0.000616014,0.000616014,0.000616014
109,2361.25,0.64374,0.30038,0.00928,0.98738,0.98276,0.99276,0.84225,0.65678,0.21936,0.01215,0.000609944,0.000609944,0.000609944
110,2382.18,0.63094,0.28158,0.00887,0.99004,0.98103,0.99413,0.85263,0.6166,0.19556,0.01137,0.000603856,0.000603856,0.000603856
111,2403.02,0.66597,0.30219,0.00969,0.96209,0.98851,0.99247,0.83281,0.65877,0.22554,0.01216,0.000597754,0.000597754,0.000597754
112,2424.78,0.65143,0.29041,0.00909,0.98847,0.97613,0.99313,0.84441,0.60545,0.20672,0.01076,0.000591636,0.000591636,0.000591636
113,2445.32,0.65309,0.3182,0.00905,0.97225,0.99088,0.99363,0.83851,0.63182,0.21444,0.011,0.000585505,0.000585505,0.000585505
114,2467.89,0.62951,0.29597,0.00893,0.97496,0.98074,0.99388,0.83973,0.64237,0.21596,0.01128,0.000579362,0.000579362,0.000579362
115,2488.46,0.62754,0.29599,0.00906,0.98012,0.98331,0.99377,0.84182,0.64065,0.21047,0.01217,0.000573206,0.000573206,0.000573206
116,2510.39,0.61953,0.30736,0.00852,0.98733,0.98222,0.99394,0.85015,0.60547,0.19485,0.01121,0.00056704,0.00056704,0.00056704
117,2531.3,0.63859,0.30876,0.00883,0.98544,0.99171,0.99425,0.85779,0.55899,0.18076,0.00988,0.000560864,0.000560864,0.000560864
118,2555.56,0.6299,0.29993,0.00901,0.97158,0.99105,0.99326,0.8443,0.60843,0.20416,0.01086,0.000554679,0.000554679,0.000554679
119,2576.32,0.63578,0.28301,0.00882,0.97874,0.98213,0.9938,0.84389,0.62323,0.20215,0.0114,0.000548486,0.000548486,0.000548486
120,2597.04,0.60616,0.30214,0.00828,0.98612,0.98277,0.99393,0.85455,0.59608,0.20494,0.01077,0.000542287,0.000542287,0.000542287
121,2618.76,0.60725,0.30487,0.00828,0.99614,0.97252,0.99406,0.84204,0.64176,0.20519,0.01179,0.000536081,0.000536081,0.000536081
122,2639.52,0.62146,0.27672,0.00861,0.98889,0.96995,0.99412,0.85554,0.60786,0.20796,0.01088,0.000529871,0.000529871,0.000529871
123,2661.59,0.60896,0.30391,0.00817,0.98985,0.98093,0.99389,0.85986,0.59899,0.18954,0.01102,0.000523657,0.000523657,0.000523657
124,2684.25,0.60812,0.29545,0.00844,0.98368,0.98478,0.99382,0.85505,0.59758,0.19917,0.01065,0.000517439,0.000517439,0.000517439
125,2706.46,0.61949,0.28901,0.00879,0.98586,0.98064,0.99356,0.84373,0.64223,0.20671,0.01173,0.00051122,0.00051122,0.00051122
126,2727.19,0.6071,0.28518,0.00832,0.98465,0.97948,0.99439,0.86214,0.58424,0.18894,0.01052,0.000505,0.000505,0.000505
127,2751.31,0.60757,0.30704,0.00896,0.98841,0.96775,0.9939,0.8488,0.62242,0.19777,0.01089,0.00049878,0.00049878,0.00049878
128,2772.36,0.59864,0.28315,0.00799,0.99219,0.97814,0.9932,0.8586,0.57753,0.19089,0.01012,0.000492561,0.000492561,0.000492561
129,2793.9,0.59815,0.28321,0.00818,0.97943,0.96808,0.99216,0.85106,0.57765,0.217,0.01032,0.000486343,0.000486343,0.000486343
130,2815.15,0.57374,0.25394,0.00805,0.97215,0.98985,0.99265,0.85173,0.5792,0.20849,0.01003,0.000480129,0.000480129,0.000480129
131,2835.82,0.59366,0.27051,0.00872,0.97507,0.97545,0.99104,0.85467,0.56365,0.20408,0.00986,0.000473919,0.000473919,0.000473919
132,2857.43,0.60844,0.27296,0.00874,0.98356,0.99274,0.99409,0.85859,0.57841,0.18791,0.01072,0.000467713,0.000467713,0.000467713
133,2878.26,0.58127,0.28362,0.008,0.98122,0.98974,0.99413,0.85762,0.57868,0.18961,0.01071,0.000461514,0.000461514,0.000461514
134,2900.06,0.60988,0.27989,0.00843,0.97455,0.99028,0.99409,0.85709,0.59182,0.19081,0.01001,0.000455321,0.000455321,0.000455321
135,2921.16,0.59219,0.25926,0.00825,0.98257,0.99169,0.99384,0.84109,0.63165,0.1972,0.01187,0.000449136,0.000449136,0.000449136
136,2941.88,0.5968,0.25919,0.00826,0.99231,0.99247,0.99435,0.84724,0.62317,0.19023,0.01154,0.00044296,0.00044296,0.00044296
137,2963.83,0.59789,0.26822,0.00801,0.991,0.9839,0.99431,0.84229,0.64215,0.19581,0.01202,0.000436794,0.000436794,0.000436794
138,2984.2,0.60204,0.27782,0.0082,0.98732,0.99325,0.99439,0.86794,0.54076,0.17167,0.00994,0.000430638,0.000430638,0.000430638
139,3008.11,0.57018,0.24773,0.008,0.99136,0.98383,0.99434,0.85418,0.55973,0.1774,0.01002,0.000424495,0.000424495,0.000424495
140,3028.6,0.57566,0.26098,0.00788,0.99242,0.97126,0.99405,0.85479,0.57441,0.18051,0.0102,0.000418364,0.000418364,0.000418364
141,3050.34,0.58058,0.25086,0.00821,0.99016,0.98839,0.99407,0.86006,0.57204,0.18582,0.01016,0.000412246,0.000412246,0.000412246
142,3071.39,0.57836,0.24947,0.00833,0.98741,0.98851,0.99435,0.85129,0.60307,0.19768,0.01055,0.000406144,0.000406144,0.000406144
143,3092.38,0.55607,0.23629,0.00775,0.98764,0.9868,0.99364,0.8517,0.61574,0.19494,0.01107,0.000400056,0.000400056,0.000400056
144,3114.01,0.56264,0.25196,0.00801,0.98582,0.9923,0.99356,0.85057,0.61252,0.1904,0.01124,0.000393986,0.000393986,0.000393986
145,3134.88,0.55549,0.25167,0.00787,0.98692,0.99425,0.99374,0.85544,0.5805,0.16744,0.01022,0.000387933,0.000387933,0.000387933
146,3157.21,0.55311,0.24743,0.00783,0.98231,0.98341,0.99304,0.84601,0.60895,0.19892,0.01107,0.000381899,0.000381899,0.000381899
147,3177.93,0.5347,0.24668,0.00706,0.97999,0.98376,0.9929,0.85934,0.57977,0.20924,0.01076,0.000375883,0.000375883,0.000375883
148,3199.07,0.55668,0.2453,0.00777,0.99384,0.98938,0.99403,0.85655,0.56478,0.18163,0.01002,0.000369889,0.000369889,0.000369889
149,3220.58,0.55812,0.26814,0.00784,0.98556,0.98605,0.99409,0.87278,0.5233,0.1813,0.0094,0.000363915,0.000363915,0.000363915
150,3243.04,0.54279,0.25519,0.00766,0.98617,0.99425,0.99434,0.87102,0.54301,0.17725,0.00958,0.000357964,0.000357964,0.000357964
151,3265.06,0.56179,0.24892,0.00802,0.98744,0.98851,0.99413,0.85778,0.56641,0.18147,0.01012,0.000352037,0.000352037,0.000352037
152,3285.6,0.56285,0.25749,0.00788,0.97624,0.98794,0.99337,0.85836,0.58592,0.20012,0.0104,0.000346133,0.000346133,0.000346133
153,3307.66,0.54569,0.26493,0.0072,0.99227,0.99243,0.99439,0.87181,0.53901,0.17748,0.00969,0.000340254,0.000340254,0.000340254
154,3328.44,0.56515,0.24459,0.00764,0.98552,0.99425,0.99394,0.87733,0.50996,0.17175,0.00903,0.000334402,0.000334402,0.000334402
155,3352.67,0.54307,0.24307,0.00736,0.99557,0.98073,0.9945,0.86798,0.52745,0.17129,0.00935,0.000328576,0.000328576,0.000328576
156,3373.2,0.54476,0.25763,0.00748,0.98726,0.99133,0.99447,0.86517,0.5407,0.17152,0.00949,0.000322778,0.000322778,0.000322778
157,3394.41,0.54659,0.22345,0.00784,0.96736,0.98836,0.99334,0.85469,0.56894,0.19333,0.01032,0.000317009,0.000317009,0.000317009
158,3415.52,0.55059,0.26606,0.0078,0.96997,0.99331,0.99394,0.86693,0.54255,0.19163,0.00972,0.00031127,0.00031127,0.00031127
159,3436.09,0.56443,0.25587,0.00752,0.99104,0.98921,0.99405,0.86336,0.54991,0.17291,0.0095,0.000305561,0.000305561,0.000305561
160,3458.23,0.52304,0.24554,0.00698,0.99071,0.9938,0.9942,0.86733,0.53578,0.17177,0.00963,0.000299884,0.000299884,0.000299884
161,3478.89,0.52032,0.24825,0.00706,0.99341,0.98437,0.99455,0.87157,0.5125,0.17276,0.00906,0.000294239,0.000294239,0.000294239
162,3501.03,0.53029,0.26864,0.00737,0.99149,0.98905,0.99464,0.87306,0.52892,0.1713,0.00949,0.000288628,0.000288628,0.000288628
163,3521.89,0.52543,0.23147,0.00709,0.98716,0.99415,0.99403,0.86543,0.55591,0.18338,0.01001,0.00028305,0.00028305,0.00028305
164,3543.45,0.53057,0.23575,0.0072,0.97674,0.98888,0.99329,0.86245,0.54962,0.18278,0.00987,0.000277508,0.000277508,0.000277508
165,3565.09,0.52821,0.23508,0.00722,0.96453,0.99011,0.99304,0.87554,0.52138,0.1907,0.00933,0.000272002,0.000272002,0.000272002
166,3585.8,0.52417,0.25133,0.00716,0.98329,0.97849,0.99358,0.86027,0.56041,0.18544,0.00983,0.000266532,0.000266532,0.000266532
167,3607.94,0.50845,0.22375,0.00659,0.99304,0.9877,0.994,0.873,0.52228,0.16666,0.00918,0.0002611,0.0002611,0.0002611
168,3628.68,0.52314,0.24426,0.00728,0.98784,0.99308,0.99415,0.87189,0.54642,0.16912,0.01005,0.000255707,0.000255707,0.000255707
169,3649.78,0.5223,0.23078,0.00718,0.99187,0.98422,0.99451,0.8747,0.5322,0.16954,0.00948,0.000250352,0.000250352,0.000250352
170,3671.13,0.51079,0.22582,0.00725,0.98915,0.98521,0.99424,0.85707,0.56622,0.18254,0.01013,0.000245039,0.000245039,0.000245039
171,3692.08,0.53703,0.24139,0.00727,0.99078,0.99425,0.99461,0.86356,0.55437,0.17048,0.00972,0.000239766,0.000239766,0.000239766
172,3713.81,0.50817,0.22176,0.0072,0.99309,0.98576,0.9944,0.87285,0.51114,0.17001,0.00896,0.000234535,0.000234535,0.000234535
173,3734.37,0.52063,0.24603,0.00742,0.98511,0.98122,0.9934,0.87402,0.53046,0.17718,0.00948,0.000229347,0.000229347,0.000229347
174,3756.63,0.50689,0.2364,0.00734,0.97758,0.99017,0.994,0.86519,0.55144,0.18836,0.01002,0.000224202,0.000224202,0.000224202
175,3777.33,0.47832,0.19965,0.00673,0.99085,0.99189,0.99424,0.87473,0.51934,0.16804,0.00917,0.000219102,0.000219102,0.000219102
176,3798.39,0.52065,0.23394,0.00743,0.98977,0.99342,0.99446,0.87247,0.52529,0.16378,0.00918,0.000214046,0.000214046,0.000214046
177,3819.86,0.49418,0.23434,0.00697,0.99017,0.99239,0.9944,0.87469,0.51892,0.16441,0.00906,0.000209037,0.000209037,0.000209037
178,3840.51,0.5024,0.20462,0.00755,0.9965,0.98588,0.99469,0.87069,0.52445,0.17038,0.00936,0.000204075,0.000204075,0.000204075
179,3862.74,0.51366,0.23459,0.00717,0.99353,0.9934,0.99461,0.87748,0.49973,0.15931,0.00902,0.000199159,0.000199159,0.000199159
180,3885.3,0.48298,0.22702,0.00681,0.99343,0.98819,0.99445,0.87767,0.50222,0.16301,0.00891,0.000194293,0.000194293,0.000194293
181,3909.4,0.48746,0.21743,0.00697,0.99327,0.98974,0.99417,0.8787,0.49497,0.16069,0.00878,0.000189475,0.000189475,0.000189475
182,3932.11,0.49851,0.22877,0.0067,0.9962,0.98265,0.99451,0.87838,0.50889,0.16919,0.00914,0.000184707,0.000184707,0.000184707
183,3954.27,0.48544,0.23447,0.00689,0.98739,0.98796,0.99426,0.87862,0.49857,0.16336,0.00891,0.00017999,0.00017999,0.00017999
184,3975.21,0.46362,0.19814,0.00645,0.98212,0.99265,0.99437,0.87367,0.52176,0.1701,0.00947,0.000175324,0.000175324,0.000175324
