epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
190,2443.67,0.70162,0.40236,1.11619,0.99375,1,0.995,0.80302,0.72636,0.27975,1.06351,0.000148447,0.000148447,0.000148447
191,2456.23,0.72213,0.38632,1.10458,0.99372,1,0.995,0.80731,0.72139,0.27218,1.05744,0.000144161,0.000144161,0.000144161
192,2468.86,0.69899,0.38486,1.1005,0.99415,1,0.995,0.81935,0.68991,0.26334,1.04582,0.000139931,0.000139931,0.000139931
193,2481.45,0.71638,0.38321,1.10852,0.99421,1,0.995,0.81404,0.72346,0.27877,1.06558,0.000135759,0.000135759,0.000135759
194,2494.02,0.72918,0.40408,1.13147,0.99457,1,0.995,0.81885,0.7217,0.27109,1.06234,0.000131646,0.000131646,0.000131646
195,2506.6,0.70315,0.38558,1.09984,0.99502,1,0.995,0.80887,0.74349,0.27254,1.07336,0.000127591,0.000127591,0.000127591
196,2519.17,0.70217,0.37517,1.0892,0.99536,1,0.995,0.82019,0.72039,0.26442,1.05902,0.000123596,0.000123596,0.000123596
197,2531.77,0.7256,0.39646,1.11437,0.99597,1,0.995,0.81427,0.75505,0.26752,1.0689,0.000119661,0.000119661,0.000119661
198,2544.32,0.70967,0.37745,1.09758,0.99607,1,0.995,0.81707,0.74228,0.26966,1.06512,0.000115787,0.000115787,0.000115787
199,2556.89,0.68759,0.3884,1.09065,0.99595,1,0.995,0.82052,0.7365,0.26914,1.06291,0.000111975,0.000111975,0.000111975
200,2569.46,0.69756,0.38584,1.097,0.9954,1,0.995,0.80864,0.74567,0.26627,1.07265,0.000108224,0.000108224,0.000108224
201,2582.03,0.69022,0.37647,1.08573,0.99488,1,0.995,0.82674,0.70946,0.26053,1.05581,0.000104537,0.000104537,0.000104537
202,2594.93,0.69534,0.37948,1.10493,0.99481,1,0.995,0.82272,0.72272,0.26155,1.06362,0.000100912,0.000100912,0.000100912
203,2607.49,0.67308,0.38241,1.08519,0.99591,1,0.995,0.82683,0.73763,0.26259,1.07215,9.73514e-05,9.73514e-05,9.73514e-05
204,2620.42,0.68963,0.36789,1.09352,0.99593,1,0.995,0.82273,0.7235,0.26016,1.06489,9.3855e-05,9.3855e-05,9.3855e-05
205,2633.02,0.71258,0.4018,1.1136,0.99579,1,0.995,0.82316,0.70962,0.26209,1.05207,9.04236e-05,9.04236e-05,9.04236e-05
206,2645.61,0.70059,0.38796,1.08715,0.99574,1,0.995,0.81363,0.73574,0.26892,1.06549,8.70577e-05,8.70577e-05,8.70577e-05
207,2658.21,0.70064,0.39394,1.08584,0.99538,1,0.995,0.82715,0.69773,0.26469,1.04383,8.37577e-05,8.37577e-05,8.37577e-05
208,2671.14,0.68104,0.36279,1.09256,0.995,1,0.995,0.8179,0.69244,0.26247,1.03965,8.05243e-05,8.05243e-05,8.05243e-05
209,2683.77,0.69553,0.38568,1.11402,0.99488,1,0.995,0.81169,0.72291,0.26346,1.05687,7.73579e-05,7.73579e-05,7.73579e-05
210,2696.34,0.69058,0.36415,1.10013,0.9948,1,0.995,0.81122,0.73978,0.26747,1.06916,7.4259e-05,7.4259e-05,7.4259e-05
211,2708.92,0.6958,0.38234,1.10533,0.99503,1,0.995,0.81168,0.71927,0.26196,1.05844,7.12282e-05,7.12282e-05,7.12282e-05
212,2721.49,0.71497,0.42195,1.11357,0.99522,1,0.995,0.81526,0.71343,0.26134,1.0521,6.82658e-05,6.82658e-05,6.82658e-05
213,2734.13,0.70649,0.40961,1.09948,0.99521,1,0.995,0.81532,0.7171,0.26167,1.05294,6.53725e-05,6.53725e-05,6.53725e-05
214,2746.73,0.71362,0.38512,1.10549,0.99547,1,0.995,0.81866,0.71259,0.26061,1.05388,6.25485e-05,6.25485e-05,6.25485e-05
215,2759.3,0.67762,0.37805,1.08601,0.99554,1,0.995,0.81788,0.71103,0.25841,1.05548,5.97944e-05,5.97944e-05,5.97944e-05
216,2771.87,0.68512,0.3723,1.09275,0.9952,1,0.995,0.81694,0.71815,0.25981,1.06085,5.71106e-05,5.71106e-05,5.71106e-05
217,2784.43,0.70191,0.36743,1.10635,0.99483,1,0.995,0.80921,0.7345,0.26216,1.07006,5.44975e-05,5.44975e-05,5.44975e-05
218,2797.01,0.68582,0.37349,1.098,0.99491,1,0.995,0.80672,0.73303,0.26309,1.06861,5.19556e-05,5.19556e-05,5.19556e-05
219,2813.79,0.68535,0.39368,1.0978,0.99507,1,0.995,0.81527,0.71238,0.2576,1.05564,4.94852e-05,4.94852e-05,4.94852e-05
220,2826.37,0.71003,0.38918,1.10465,0.9952,1,0.995,0.81493,0.71309,0.25883,1.0541,4.70868e-05,4.70868e-05,4.70868e-05
221,2839.03,0.68132,0.38778,1.09243,0.99515,1,0.995,0.81364,0.71931,0.25861,1.05737,4.47606e-05,4.47606e-05,4.47606e-05
222,2851.68,0.68261,0.3749,1.09673,0.99532,1,0.995,0.81448,0.71109,0.256,1.05175,4.25072e-05,4.25072e-05,4.25072e-05
223,2864.31,0.68046,0.36985,1.09681,0.99527,1,0.995,0.81432,0.7189,0.25994,1.05611,4.03267e-05,4.03267e-05,4.03267e-05
224,2876.92,0.69615,0.37682,1.10154,0.99506,1,0.995,0.80864,0.7267,0.26026,1.06015,3.82197e-05,3.82197e-05,3.82197e-05
225,2895.99,0.69047,0.3791,1.09208,0.99503,1,0.995,0.81214,0.71666,0.25823,1.05486,3.61863e-05,3.61863e-05,3.61863e-05
226,2919.17,0.67011,0.37692,1.08843,0.99463,1,0.995,0.81446,0.71635,0.25801,1.05692,3.4227e-05,3.4227e-05,3.4227e-05
227,2931.73,0.67409,0.37745,1.07969,0.9945,1,0.995,0.81631,0.71293,0.25687,1.05392,3.23421e-05,3.23421e-05,3.23421e-05
228,2944.32,0.67928,0.38819,1.09329,0.9945,1,0.995,0.81,0.71792,0.25661,1.05568,3.05317e-05,3.05317e-05,3.05317e-05
229,2956.92,0.69312,0.38617,1.0981,0.99422,1,0.995,0.81091,0.72987,0.26033,1.06108,2.87963e-05,2.87963e-05,2.87963e-05
230,2969.51,0.67586,0.37415,1.08206,0.99418,1,0.995,0.81082,0.73869,0.26148,1.06699,2.71361e-05,2.71361e-05,2.71361e-05
231,2982.1,0.67833,0.37046,1.0846,0.99414,1,0.995,0.812,0.73159,0.26166,1.06173,2.55513e-05,2.55513e-05,2.55513e-05
232,2994.81,0.66984,0.3664,1.08982,0.99441,1,0.995,0.81564,0.71345,0.25716,1.05197,2.40423e-05,2.40423e-05,2.40423e-05
233,3007.4,0.67778,0.3572,1.08451,0.99486,1,0.995,0.81771,0.70892,0.25381,1.05139,2.26092e-05,2.26092e-05,2.26092e-05
234,3020.01,0.65527,0.34133,1.08198,0.99497,1,0.995,0.81295,0.7259,0.25553,1.06088,2.12523e-05,2.12523e-05,2.12523e-05
235,3032.59,0.66458,0.35733,1.07448,0.9951,1,0.995,0.81212,0.73733,0.25626,1.06828,1.99717e-05,1.99717e-05,1.99717e-05
236,3045.15,0.66127,0.35647,1.07554,0.99524,1,0.995,0.81451,0.73302,0.25731,1.06795,1.87678e-05,1.87678e-05,1.87678e-05
237,3057.74,0.66981,0.34826,1.08249,0.99515,1,0.995,0.81701,0.72788,0.25643,1.06434,1.76407e-05,1.76407e-05,1.76407e-05
238,3070.31,0.68391,0.36334,1.08703,0.99509,1,0.995,0.81569,0.72081,0.25328,1.06127,1.65905e-05,1.65905e-05,1.65905e-05
239,3082.9,0.67779,0.37226,1.08868,0.99504,1,0.995,0.81345,0.70704,0.25216,1.05313,1.56174e-05,1.56174e-05,1.56174e-05
240,3095.47,0.69142,0.37416,1.08734,0.99492,1,0.995,0.81583,0.71496,0.25557,1.05663,1.47216e-05,1.47216e-05,1.47216e-05
241,3144.81,0.62771,0.28819,1.07714,0.99479,1,0.995,0.81356,0.71621,0.25568,1.05733,1.39032e-05,1.39032e-05,1.39032e-05
242,3158.58,0.60169,0.26993,1.06156,0.99454,1,0.995,0.81061,0.72759,0.26056,1.0652,1.31624e-05,1.31624e-05,1.31624e-05
243,3171.12,0.58274,0.2712,1.04147,0.99428,1,0.995,0.80631,0.74019,0.26294,1.07294,1.24992e-05,1.24992e-05,1.24992e-05
244,3183.7,0.591,0.26457,1.05574,0.99429,1,0.995,0.80785,0.74114,0.26428,1.07453,1.19139e-05,1.19139e-05,1.19139e-05
245,3196.36,0.60819,0.27928,1.06523,0.99427,1,0.995,0.81042,0.73825,0.26229,1.07323,1.14063e-05,1.14063e-05,1.14063e-05
246,3208.91,0.60043,0.27453,1.07064,0.99418,1,0.995,0.81777,0.7285,0.26162,1.06871,1.09768e-05,1.09768e-05,1.09768e-05
247,3221.58,0.60608,0.27386,1.0751,0.99414,1,0.995,0.81911,0.72028,0.26056,1.06414,1.06252e-05,1.06252e-05,1.06252e-05
248,3234.15,0.61995,0.26925,1.07422,0.99412,1,0.995,0.82183,0.71612,0.25803,1.06174,1.03517e-05,1.03517e-05,1.03517e-05
249,3246.73,0.61975,0.26637,1.06917,0.99429,1,0.995,0.82197,0.71408,0.25639,1.06048,1.01563e-05,1.01563e-05,1.01563e-05
250,3259.34,0.60249,0.26875,1.06074,0.99435,1,0.995,0.82373,0.71471,0.25578,1.06138,1.00391e-05,1.00391e-05,1.00391e-05
